"TOA5","LFBB CR1000X","CR1000X","40106","CR1000X.Std.06.00","CPU:Fryxell_BB_2023_v2.CR1X","31757","LF15min"
"TIMESTAMP","RECORD","Year","Day_of_Year","MilitaryTime","DecTime","DecTime_2","stage_Avg","Temp_stg_Avg","ablation_Avg","UW_PAR_moored_Avg","UW_PAR_hanging_Avg","Air_Temp_Avg","Temp_DOdeep_Avg","OSat_DOdeep_Avg","Conc_mgL_DOdeep_Avg","Conc_ppm_DOdeep_Avg","Temp_DOshallow_Avg","OSat_Dshallow_Avg","Conc_mgL_DOshallow_Avg","Conc_ppm_DOshallow_Avg","PTemp_C","BattV_Min"
"TS","RN","","","","","","m","deg C","m","Âµmol/s/mÂ²","Âµmol/s/mÂ²","deg C","deg C","%","mg/L","ppm","deg C","%","mg/L","ppm","deg C","Volts"
"","","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Min"
"2023-12-21 18:45:00",1840,2023,355,1845,0.9720799,"2023.9720798",7.299,3.039,8.17,-1.499,-0.839,-1.174,2.929,118.1,16.04,16.04,2.467,222.1,30.56,30.56,0.643,12.59
"2023-12-21 19:00:00",1841,2023,355,1900,0.9721083,"2023.9721083",7.3,3.039,8.17,-1.246,-0.705,-1.184,2.929,118.2,16.06,16.06,2.467,222.7,30.63,30.63,0.606,12.73
"2023-12-21 19:15:00",1842,2023,355,1915,0.9721369,"2023.9721369",7.3,3.038,8.17,-1.201,-0.676,-1.364,2.93,117.8,16,16,2.466,222.4,30.6,30.6,0.535,12.72
"2023-12-21 19:30:00",1843,2023,355,1930,0.9721653,"2023.9721653",7.3,3.039,8.17,-1.478,-0.819,-1.31,2.929,117.7,16,16,2.466,222.4,30.6,30.6,0.498,12.71
"2023-12-21 19:45:00",1844,2023,355,1945,0.9721937,"2023.9721937",7.3,3.039,8.17,-1.199,-0.662,-1.227,2.928,117.4,15.96,15.96,2.467,222.2,30.58,30.58,0.511,12.7
"2023-12-21 20:00:00",1845,2023,355,2000,0.9722222,"2023.9722222",7.3,3.038,8.17,-1.033,-0.567,-1.463,2.928,118.1,16.05,16.05,2.466,222.6,30.62,30.62,0.465,12.68
"2023-12-21 20:15:00",1846,2023,355,2015,0.9722506,"2023.9722506",7.3,3.038,8.17,-1.002,-0.548,-1.489,2.928,119.4,16.22,16.22,2.467,222.5,30.61,30.61,0.392,12.67
"2023-12-21 20:30:00",1847,2023,355,2030,0.9722791,"2023.972279",7.3,3.037,8.17,-0.918,-0.495,-1.515,2.928,119.9,16.29,16.29,2.467,222.5,30.61,30.61,0.35,12.66
"2023-12-21 20:45:00",1848,2023,355,2045,0.9723076,"2023.9723076",7.3,3.037,8.17,-1.1,-0.612,-1.649,2.928,120,16.31,16.31,2.467,222.9,30.66,30.66,0.265,12.66
"2023-12-21 21:00:00",1849,2023,355,2100,0.9723361,"2023.9723361",7.3,3.037,8.17,-1.142,-0.642,-1.537,2.928,121.1,16.45,16.45,2.467,222.5,30.61,30.61,0.212,12.66
"2023-12-21 21:15:00",1850,2023,355,2115,0.9723645,"2023.9723645",7.3,3.037,8.17,-1.106,-0.617,-1.462,2.928,121.4,16.49,16.49,2.466,222.4,30.6,30.6,0.204,12.65
"2023-12-21 21:30:00",1851,2023,355,2130,0.972393,"2023.972393",7.3,3.038,8.17,-0.968,-0.527,-1.722,2.928,120.9,16.43,16.43,2.467,222.5,30.61,30.61,0.119,12.64
"2023-12-21 21:45:00",1852,2023,355,2145,0.9724214,"2023.9724214",7.3,3.037,8.17,-0.825,-0.436,-1.917,2.928,120.9,16.43,16.43,2.466,222.8,30.65,30.65,-0.044,12.63
"2023-12-21 22:00:00",1853,2023,355,2200,0.9724498,"2023.9724498",7.3,3.038,8.17,-0.81,-0.421,-2.096,2.928,120.6,16.39,16.39,2.466,222.4,30.6,30.6,-0.231,12.62
"2023-12-21 22:15:00",1854,2023,355,2215,0.9724784,"2023.9724784",7.3,3.038,8.17,-1.005,-0.548,-2.07,2.928,119.7,16.27,16.27,2.466,222.3,30.59,30.59,-0.379,12.63
"2023-12-21 22:30:00",1855,2023,355,2230,0.9725068,"2023.9725068",7.3,3.038,8.17,-1.133,-0.635,-2.042,2.928,119.7,16.26,16.26,2.466,222.4,30.6,30.6,-0.455,12.63
"2023-12-21 22:45:00",1856,2023,355,2245,0.9725353,"2023.9725353",7.3,3.039,8.17,-1.215,-0.69,-2.125,2.928,119.2,16.2,16.2,2.467,222.3,30.59,30.59,-0.522,12.63
"2023-12-21 23:00:00",1857,2023,355,2300,0.9725637,"2023.9725638",7.3,3.038,8.17,-1.232,-0.702,-2.178,2.928,119.2,16.2,16.2,2.467,222.3,30.59,30.59,-0.575,12.63
"2023-12-21 23:15:00",1858,2023,355,2315,0.9725922,"2023.9725922",7.299,3.037,8.17,-1.395,-0.81,-2.206,2.928,120.4,16.37,16.37,2.467,222.6,30.62,30.62,-0.543,12.63
"2023-12-21 23:30:00",1859,2023,355,2330,0.9726206,"2023.9726206",7.3,3.036,8.17,-1.189,-0.674,-2.447,2.928,121.2,16.47,16.47,2.467,222.6,30.63,30.63,-0.587,12.62
"2023-12-21 23:45:00",1860,2023,355,2345,0.9726492,"2023.9726491",7.3,3.036,8.17,-1.427,-0.83,-2.456,2.928,121.8,16.55,16.55,2.467,222.5,30.62,30.62,-0.541,12.63
"2023-12-22 00:00:00",1861,2023,356,0,0.9726776,"2023.9726776",7.3,3.036,8.17,-1.207,-0.69,-2.623,2.928,121.8,16.56,16.56,2.467,222.8,30.66,30.66,-0.442,12.62
"2023-12-22 00:15:00",1862,2023,356,15,0.972706,"2023.972706",7.301,3.036,8.17,-0.995,-0.549,-3.025,2.928,121.7,16.53,16.53,2.468,222.5,30.61,30.61,-0.592,12.61
"2023-12-22 00:30:00",1863,2023,356,30,0.9727345,"2023.9727345",7.301,3.036,8.17,-0.922,-0.502,-3.22,2.928,122.8,16.68,16.68,2.467,222.7,30.64,30.64,-0.869,12.61
"2023-12-22 00:45:00",1864,2023,356,45,0.9727629,"2023.972763",7.301,3.036,8.17,-0.835,-0.447,-3.597,2.928,123.3,16.75,16.75,2.467,222.5,30.61,30.61,-1.25,12.6
"2023-12-22 01:00:00",1865,2023,356,100,0.9727914,"2023.9727914",7.3,3.036,8.17,-0.784,-0.413,-3.871,2.928,123.4,16.77,16.77,2.467,222.6,30.62,30.62,-1.591,12.6
"2023-12-22 01:15:00",1866,2023,356,115,0.9728199,"2023.9728199",7.3,3.036,8.17,-0.783,-0.41,-3.984,2.928,123.7,16.81,16.81,2.468,222.9,30.66,30.66,-1.892,12.6
"2023-12-22 01:30:00",1867,2023,356,130,0.9728484,"2023.9728483",7.3,3.036,8.17,-0.836,-0.444,-3.961,2.928,123.8,16.82,16.82,2.467,222.6,30.63,30.63,-2.101,12.6
"2023-12-22 01:45:00",1868,2023,356,145,0.9728768,"2023.9728768",7.3,3.036,8.17,-0.932,-0.507,-3.855,2.928,123.5,16.78,16.78,2.467,222.6,30.62,30.62,-2.21,12.6
"2023-12-22 02:00:00",1869,2023,356,200,0.9729053,"2023.9729053",7.3,3.036,8.17,-1.077,-0.6,-3.304,2.928,123.1,16.73,16.73,2.468,222.3,30.59,30.59,-2.135,12.61
"2023-12-22 02:15:00",1870,2023,356,215,0.9729337,"2023.9729337",7.3,3.036,8.17,-1.02,-0.567,-3.165,2.928,122,16.57,16.57,2.467,222.8,30.66,30.66,-2.02,12.6
"2023-12-22 02:30:00",1871,2023,356,230,0.9729621,"2023.9729622",7.301,3.036,8.17,-1.012,-0.57,-2.804,2.928,121.4,16.5,16.5,2.467,222.4,30.6,30.6,-1.725,12.6
"2023-12-22 02:45:00",1872,2023,356,245,0.9729907,"2023.9729907",7.301,3.036,8.17,-0.908,-0.496,-2.934,2.928,120.6,16.39,16.39,2.467,222.4,30.6,30.6,-1.502,12.6
"2023-12-22 03:00:00",1873,2023,356,300,0.9730191,"2023.9730191",7.301,3.037,8.17,-0.855,-0.46,-2.838,2.929,120,16.31,16.31,2.467,222.5,30.61,30.61,-1.381,12.59
"2023-12-22 03:15:00",1874,2023,356,315,0.9730476,"2023.9730475",7.301,3.037,8.17,-0.83,-0.44,-2.712,2.928,120.7,16.41,16.41,2.467,222.4,30.6,30.6,-1.303,12.59
"2023-12-22 03:30:00",1875,2023,356,330,0.973076,"2023.9730761",7.301,3.037,8.17,-0.732,-0.365,-3.291,2.928,122.5,16.64,16.64,2.467,222.6,30.63,30.63,-1.335,12.59
"2023-12-22 03:45:00",1876,2023,356,345,0.9731045,"2023.9731045",7.301,3.038,8.17,-0.754,-0.396,-4.197,2.928,123.7,16.81,16.81,2.467,222.4,30.6,30.6,-1.6,12.58
"2023-12-22 04:00:00",1877,2023,356,400,0.9731329,"2023.9731329",7.301,3.038,8.17,-0.909,-0.497,-4.458,2.928,124.7,16.94,16.94,2.467,222.4,30.6,30.6,-1.952,12.59
"2023-12-22 04:15:00",1878,2023,356,415,0.9731615,"2023.9731614",7.301,3.037,8.17,-0.866,-0.466,-4.506,2.929,124.9,16.97,16.97,2.468,222.4,30.6,30.6,-2.243,12.59
"2023-12-22 04:30:00",1879,2023,356,430,0.9731899,"2023.9731899",7.301,3.036,8.17,-0.959,-0.528,-4.415,2.929,124.7,16.94,16.94,2.467,222.4,30.6,30.6,-2.496,12.59
"2023-12-22 04:45:00",1880,2023,356,445,0.9732183,"2023.9732183",7.301,3.037,8.17,-1.064,-0.596,-4.181,2.929,124.3,16.89,16.89,2.468,222.4,30.6,30.6,-2.656,12.6
"2023-12-22 05:00:00",1881,2023,356,500,0.9732468,"2023.9732468",7.301,3.038,8.17,-1.069,-0.607,-3.99,2.929,122.9,16.7,16.7,2.468,222.5,30.61,30.61,-2.713,12.6
"2023-12-22 05:15:00",1882,2023,356,515,0.9732752,"2023.9732753",7.301,3.038,8.17,-1.396,-0.843,-2.502,2.929,123,16.71,16.71,2.468,222.5,30.61,30.61,-2.624,12.6
"2023-12-22 05:30:00",1883,2023,356,530,0.9733037,"2023.9733037",7.301,3.039,8.17,-1.518,-0.918,-1.338,2.929,123.8,16.83,16.83,2.468,222.3,30.58,30.58,-2.373,12.61
"2023-12-22 05:45:00",1884,2023,356,545,0.9733322,"2023.9733322",7.301,3.039,8.17,-1.354,-0.789,-2.684,2.929,123.1,16.73,16.73,2.469,222,30.55,30.55,-2.115,12.6
"2023-12-22 06:00:00",1885,2023,356,600,0.9733607,"2023.9733606",7.301,3.038,8.17,-1.376,-0.793,-3.23,2.929,123.5,16.78,16.78,2.47,222.8,30.66,30.66,-1.96,12.6
"2023-12-22 06:15:00",1886,2023,356,615,0.9733891,"2023.9733891",7.301,3.038,8.17,-1.336,-0.752,-4.238,2.929,123.8,16.83,16.83,2.47,222.2,30.57,30.57,-2.04,12.61
"2023-12-22 06:30:00",1887,2023,356,630,0.9734176,"2023.9734176",7.301,3.038,8.17,-1.543,-0.881,-4.168,2.928,124.1,16.87,16.87,2.47,222.6,30.63,30.63,-2.156,12.61
"2023-12-22 06:45:00",1888,2023,356,645,0.973446,"2023.973446",7.301,3.038,8.17,-1.79,-0.994,-3.763,2.929,124.7,16.95,16.95,2.47,221.9,30.53,30.53,-2.079,12.55
"2023-12-22 07:00:00",1889,2023,356,700,0.9734744,"2023.9734745",7.301,3.038,8.17,-2.002,-1.148,-3.583,2.929,125,16.98,16.98,2.47,222.5,30.61,30.61,-1.83,12.63
"2023-12-22 07:15:00",1890,2023,356,715,0.9735029,"2023.973503",7.301,3.038,8.17,-1.863,-1.079,-3.382,2.929,124.5,16.91,16.91,2.47,222.5,30.61,30.61,-1.553,12.62
"2023-12-22 07:30:00",1891,2023,356,730,0.9735314,"2023.9735314",7.301,3.038,8.17,-1.938,-1.153,-3.348,2.929,123.9,16.84,16.84,2.47,222.6,30.62,30.62,-1.336,12.63
"2023-12-22 07:45:00",1892,2023,356,745,0.9735599,"2023.9735598",7.301,3.039,8.17,-2.113,-1.279,-2.802,2.93,123.5,16.79,16.79,2.47,222.5,30.6,30.6,-1.025,12.64
"2023-12-22 08:00:00",1893,2023,356,800,0.9735883,"2023.9735883",7.301,3.039,8.17,-2.09,-1.276,-2.287,2.93,122.9,16.7,16.7,2.47,222.5,30.61,30.61,-0.667,12.63
"2023-12-22 08:15:00",1894,2023,356,815,0.9736168,"2023.9736168",7.301,3.04,8.17,-2.094,-1.286,-2.224,2.93,122.1,16.6,16.6,2.469,222.8,30.65,30.65,-0.275,12.65
"2023-12-22 08:30:00",1895,2023,356,830,0.9736452,"2023.9736452",7.301,3.04,8.17,-2.092,-1.28,-1.541,2.93,122.1,16.58,16.58,2.47,222.7,30.63,30.63,0.08,12.65
"2023-12-22 08:45:00",1896,2023,356,845,0.9736737,"2023.9736737",7.301,3.041,8.17,-2.298,-1.396,-2.248,2.929,121.8,16.54,16.54,2.469,222.7,30.63,30.63,0.206,12.65
"2023-12-22 09:00:00",1897,2023,356,900,0.9737021,"2023.9737022",7.301,3.04,8.17,-2.361,-1.427,-2.892,2.93,121.6,16.52,16.52,2.468,222.6,30.62,30.62,0.092,12.67
"2023-12-22 09:15:00",1898,2023,356,915,0.9737306,"2023.9737306",7.301,3.04,8.17,-2.456,-1.487,-3.317,2.93,121.8,16.55,16.55,2.469,222.6,30.62,30.62,-0.226,12.67
"2023-12-22 09:30:00",1899,2023,356,930,0.9737591,"2023.9737591",7.301,3.042,8.17,-2.564,-1.564,-3.418,2.93,122.2,16.6,16.6,2.469,222.9,30.66,30.66,-0.518,12.67
"2023-12-22 09:45:00",1900,2023,356,945,0.9737875,"2023.9737875",7.301,3.043,8.17,-2.826,-1.733,-3.464,2.931,122,16.58,16.58,2.47,222.6,30.62,30.62,-0.708,12.69
"2023-12-22 10:00:00",1901,2023,356,1000,0.973816,"2023.973816",7.301,3.043,8.17,-2.837,-1.745,-3.768,2.93,122,16.58,16.58,2.47,222.4,30.59,30.59,-0.916,12.7
"2023-12-22 10:15:00",1902,2023,356,1015,0.9738445,"2023.9738445",7.301,3.042,8.16,-2.797,-1.722,-3.556,2.931,122.6,16.66,16.66,2.47,222.5,30.61,30.61,-1.053,12.7
"2023-12-22 10:30:00",1903,2023,356,1030,0.9738729,"2023.9738729",7.301,3.042,8.16,-2.62,-1.607,-3.501,2.931,123.3,16.75,16.75,2.47,222.3,30.58,30.58,-1.122,12.69
"2023-12-22 10:45:00",1904,2023,356,1045,0.9739013,"2023.9739014",7.301,3.041,8.16,-2.686,-1.649,-3.859,2.931,123.4,16.77,16.77,2.471,222.5,30.6,30.6,-1.283,12.69
"2023-12-22 11:00:00",1905,2023,356,1100,0.9739299,"2023.9739299",7.301,3.042,8.16,-2.638,-1.622,-4.03,2.931,123.7,16.81,16.81,2.47,222.5,30.61,30.61,-1.473,12.69
"2023-12-22 11:15:00",1906,2023,356,1115,0.9739583,"2023.9739583",7.301,3.041,8.16,-2.652,-1.628,-4.008,2.931,124.2,16.87,16.87,2.47,222.6,30.63,30.63,-1.646,12.68
"2023-12-22 11:30:00",1907,2023,356,1130,0.9739867,"2023.9739867",7.301,3.042,8.16,-2.589,-1.588,-3.805,2.931,124.3,16.89,16.89,2.471,222.7,30.63,30.63,-1.7,12.68
"2023-12-22 11:45:00",1908,2023,356,1145,0.9740152,"2023.9740152",7.301,3.041,8.16,-2.485,-1.485,-4.235,2.931,124.4,16.9,16.9,2.471,222.4,30.59,30.59,-1.819,12.67
"2023-12-22 12:00:00",1909,2023,356,1200,0.9740437,"2023.9740437",7.301,3.04,8.16,-2.63,-1.587,-4.321,2.931,124.1,16.87,16.87,2.471,222.7,30.63,30.63,-1.965,12.68
"2023-12-22 12:15:00",1910,2023,356,1215,0.9740721,"2023.9740721",7.301,3.04,8.16,-2.859,-1.741,-4.181,2.931,123.7,16.81,16.81,2.471,222.7,30.64,30.64,-2.037,12.68
"2023-12-22 12:30:00",1911,2023,356,1230,0.9741006,"2023.9741006",7.301,3.041,8.16,-3.218,-1.986,-3.829,2.931,123.9,16.84,16.84,2.471,222.9,30.66,30.66,-1.952,12.7
"2023-12-22 12:45:00",1912,2023,356,1245,0.9741291,"2023.9741291",7.301,3.042,8.16,-2.99,-1.839,-3.491,2.931,123.5,16.78,16.78,2.472,222.7,30.63,30.63,-1.721,12.56
"2023-12-22 13:00:00",1913,2023,356,1300,0.9741575,"2023.9741575",7.301,3.041,8.16,-2.767,-1.716,-3.63,2.931,123,16.71,16.71,2.47,222.8,30.64,30.64,-1.601,12.71
"2023-12-22 13:15:00",1914,2023,356,1315,0.974186,"2023.974186",7.301,3.042,8.16,-3.138,-1.964,-3.532,2.932,123.3,16.75,16.75,2.471,223.1,30.69,30.69,-1.527,12.72
"2023-12-22 13:30:00",1915,2023,356,1330,0.9742144,"2023.9742144",7.301,3.043,8.16,-3.382,-2.127,-3.44,2.932,123.6,16.79,16.79,2.471,222.4,30.59,30.59,-1.398,12.75
"2023-12-22 13:45:00",1916,2023,356,1345,0.9742429,"2023.9742429",7.301,3.044,8.16,-3.535,-2.23,-3.374,2.932,123.1,16.73,16.73,2.471,223,30.68,30.68,-1.272,12.77
"2023-12-22 14:00:00",1917,2023,356,1400,0.9742714,"2023.9742714",7.301,3.045,8.16,-3.571,-2.256,-2.936,2.932,122.7,16.68,16.68,2.472,222.7,30.63,30.63,-1.071,12.79
"2023-12-22 14:15:00",1918,2023,356,1415,0.9742998,"2023.9742998",7.302,3.045,8.16,-3.249,-2.034,-3.278,2.932,122.7,16.67,16.67,2.472,222.8,30.65,30.65,-0.938,12.8
"2023-12-22 14:30:00",1919,2023,356,1430,0.9743283,"2023.9743282",7.301,3.046,8.16,-3.508,-2.206,-3.859,2.931,122.9,16.7,16.7,2.472,222.6,30.62,30.62,-1.044,12.81
"2023-12-22 14:45:00",1920,2023,356,1445,0.9743568,"2023.9743568",7.301,3.046,8.16,-3.618,-2.281,-3.89,2.931,123.6,16.8,16.8,2.472,222.7,30.63,30.63,-1.195,12.83
"2023-12-22 15:00:00",1921,2023,356,1500,0.9743852,"2023.9743852",7.301,3.045,8.16,-3.772,-2.384,-3.731,2.932,123.6,16.8,16.8,2.472,223,30.67,30.67,-1.233,12.85
"2023-12-22 15:15:00",1922,2023,356,1515,0.9744136,"2023.9744136",7.301,3.045,8.16,-3.78,-2.384,-3.763,2.932,123.8,16.82,16.82,2.472,222.6,30.62,30.62,-1.248,12.86
"2023-12-22 15:30:00",1923,2023,356,1530,0.9744422,"2023.9744422",7.301,3.046,8.16,-4.162,-2.653,-3.523,2.932,124.3,16.89,16.89,2.472,222.6,30.63,30.63,-1.188,12.89
"2023-12-22 15:45:00",1924,2023,356,1545,0.9744706,"2023.9744706",7.301,3.046,8.16,-4.228,-2.702,-3.118,2.932,124.6,16.93,16.93,2.473,222.6,30.62,30.62,-0.888,12.94
"2023-12-22 16:00:00",1925,2023,356,1600,0.974499,"2023.974499",7.301,3.047,8.16,-4.235,-2.7,-3.267,2.934,124.2,16.88,16.88,2.473,222.7,30.63,30.63,-0.725,12.96
"2023-12-22 16:15:00",1926,2023,356,1615,0.9745275,"2023.9745275",7.301,3.05,8.16,-4.371,-2.787,-3.318,2.934,123.4,16.77,16.77,2.473,222.9,30.66,30.66,-0.669,13
"2023-12-22 16:30:00",1927,2023,356,1630,0.974556,"2023.974556",7.301,3.05,8.16,-4.295,-2.733,-3.465,2.934,123,16.71,16.71,2.473,222.8,30.65,30.65,-0.718,13.03
"2023-12-22 16:45:00",1928,2023,356,1645,0.9745844,"2023.9745844",7.301,3.049,8.16,-4.054,-2.576,-3.662,2.934,122.7,16.67,16.67,2.473,222.8,30.65,30.65,-0.774,13.04
"2023-12-22 17:00:00",1929,2023,356,1700,0.974613,"2023.974613",7.301,3.048,8.16,-3.933,-2.494,-3.814,2.934,122.4,16.63,16.63,2.474,222.4,30.59,30.59,-0.852,13.03
"2023-12-22 17:15:00",1930,2023,356,1715,0.9746414,"2023.9746414",7.301,3.046,8.16,-3.609,-2.283,-4.05,2.933,122.4,16.63,16.63,2.473,222.5,30.61,30.61,-1.003,13.03
"2023-12-22 17:30:00",1931,2023,356,1730,0.9746698,"2023.9746698",7.301,3.046,8.16,-3.528,-2.191,-4.145,2.934,122.2,16.6,16.6,2.474,222.7,30.63,30.63,-1.204,13.01
"2023-12-22 17:45:00",1932,2023,356,1745,0.9746983,"2023.9746983",7.301,3.045,8.16,-3.435,-2.133,-4.248,2.933,122.1,16.59,16.59,2.473,222.4,30.59,30.59,-1.374,12.99
"2023-12-22 18:00:00",1933,2023,356,1800,0.9747267,"2023.9747267",7.301,3.044,8.16,-3.393,-2.116,-4.12,2.934,122.1,16.59,16.59,2.473,222.5,30.61,30.61,-1.48,12.99
"2023-12-22 18:15:00",1934,2023,356,1815,0.9747552,"2023.9747552",7.302,3.044,8.16,-3.28,-2.032,-4.322,2.934,122.2,16.6,16.6,2.473,222.7,30.63,30.63,-1.604,12.98
"2023-12-22 18:30:00",1935,2023,356,1830,0.9747837,"2023.9747837",7.301,3.044,8.16,-3.262,-2.021,-4.292,2.933,122.3,16.61,16.61,2.472,222.8,30.65,30.65,-1.722,12.97
"2023-12-22 18:45:00",1936,2023,356,1845,0.9748122,"2023.9748122",7.301,3.045,8.16,-3.15,-1.951,-4.32,2.934,122.4,16.63,16.63,2.472,222.7,30.63,30.63,-1.817,12.95
"2023-12-22 19:00:00",1937,2023,356,1900,0.9748406,"2023.9748406",7.301,3.043,8.16,-2.598,-1.579,-4.635,2.933,122.1,16.59,16.59,2.471,222.5,30.61,30.61,-2.012,12.91
"2023-12-22 19:15:00",1938,2023,356,1915,0.9748691,"2023.974869",7.301,3.043,8.16,-2.485,-1.505,-4.645,2.933,121.9,16.57,16.57,2.47,222.5,30.61,30.61,-2.239,12.87
"2023-12-22 19:30:00",1939,2023,356,1930,0.9748975,"2023.9748975",7.301,3.042,8.16,-2.197,-1.312,-4.742,2.933,121.9,16.57,16.57,2.47,222.7,30.64,30.64,-2.413,12.83
"2023-12-22 19:45:00",1940,2023,356,1945,0.9749259,"2023.9749259",7.301,3.043,8.16,-1.95,-1.152,-4.871,2.932,122.8,16.69,16.69,2.471,222.5,30.61,30.61,-2.582,12.8
"2023-12-22 20:00:00",1941,2023,356,2000,0.9749545,"2023.9749545",7.301,3.043,8.16,-1.748,-1.027,-4.923,2.932,123.8,16.82,16.82,2.47,222.9,30.67,30.67,-2.744,12.76
"2023-12-22 20:15:00",1942,2023,356,2015,0.9749829,"2023.9749829",7.301,3.041,8.16,-1.724,-1.009,-4.941,2.931,124.9,16.97,16.97,2.47,222.5,30.61,30.61,-2.851,12.74
"2023-12-22 20:30:00",1943,2023,356,2030,0.9750113,"2023.9750114",7.301,3.04,8.16,-1.672,-0.97,-4.902,2.932,125.2,17.02,17.02,2.47,222.4,30.59,30.59,-2.929,12.71
"2023-12-22 20:45:00",1944,2023,356,2045,0.9750398,"2023.9750398",7.301,3.04,8.16,-1.419,-0.811,-5.005,2.931,125.5,17.05,17.05,2.469,222.5,30.61,30.61,-3.013,12.69
"2023-12-22 21:00:00",1945,2023,356,2100,0.9750683,"2023.9750682",7.301,3.041,8.16,-1.35,-0.768,-5.067,2.931,124.9,16.97,16.97,2.469,222.8,30.65,30.65,-3.117,12.67
"2023-12-22 21:15:00",1946,2023,356,2115,0.9750967,"2023.9750967",7.301,3.041,8.16,-1.537,-0.891,-5.086,2.931,124.8,16.96,16.96,2.469,222.7,30.63,30.63,-3.208,12.67
"2023-12-22 21:30:00",1947,2023,356,2130,0.9751253,"2023.9751253",7.301,3.042,8.16,-1.628,-0.952,-5.188,2.932,124.3,16.89,16.89,2.469,222.7,30.64,30.64,-3.237,12.67
"2023-12-22 21:45:00",1948,2023,356,2145,0.9751537,"2023.9751537",7.301,3.041,8.16,-1.446,-0.833,-5.23,2.931,123.5,16.78,16.78,2.469,222.7,30.63,30.63,-3.274,12.65
"2023-12-22 22:00:00",1949,2023,356,2200,0.9751821,"2023.9751821",7.301,3.041,8.16,-1.238,-0.692,-5.281,2.931,122.8,16.68,16.68,2.47,222.4,30.59,30.59,-3.346,12.63
"2023-12-22 22:15:00",1950,2023,356,2215,0.9752106,"2023.9752106",7.301,3.041,8.16,-1.317,-0.75,-5.245,2.932,122.8,16.68,16.68,2.469,222.5,30.6,30.6,-3.403,12.63
"2023-12-22 22:30:00",1951,2023,356,2230,0.975239,"2023.975239",7.301,3.042,8.16,-1.191,-0.666,-5.234,2.931,123.2,16.74,16.74,2.47,222.3,30.57,30.57,-3.441,12.61
"2023-12-22 22:45:00",1952,2023,356,2245,0.9752675,"2023.9752674",7.301,3.041,8.16,-1.045,-0.569,-5.3,2.931,123.5,16.78,16.78,2.47,222.4,30.6,30.6,-3.513,12.61
"2023-12-22 23:00:00",1953,2023,356,2300,0.975296,"2023.975296",7.301,3.041,8.16,-0.861,-0.448,-5.294,2.931,123.5,16.78,16.78,2.47,222.5,30.61,30.61,-3.57,12.59
"2023-12-22 23:15:00",1954,2023,356,2315,0.9753245,"2023.9753245",7.301,3.04,8.16,-0.762,-0.388,-5.303,2.931,123.9,16.83,16.83,2.469,222.6,30.63,30.63,-3.627,12.59
"2023-12-22 23:30:00",1955,2023,356,2330,0.9753529,"2023.9753529",7.301,3.041,8.16,-0.67,-0.326,-5.389,2.931,123.8,16.82,16.82,2.47,222.6,30.62,30.62,-3.683,12.57
"2023-12-22 23:45:00",1956,2023,356,2345,0.9753814,"2023.9753814",7.301,3.04,8.16,-0.622,-0.293,-5.381,2.931,123.7,16.81,16.81,2.469,222.5,30.61,30.61,-3.734,12.56
"2023-12-23 00:00:00",1957,2023,357,0,0.9754098,"2023.9754098",7.301,3.04,8.16,-0.676,-0.328,-5.305,2.931,122.7,16.68,16.68,2.469,222.6,30.62,30.62,-3.754,12.57
"2023-12-23 00:15:00",1958,2023,357,15,0.9754382,"2023.9754382",7.301,3.04,8.16,-0.808,-0.416,-5.182,2.931,121.8,16.55,16.55,2.469,222.4,30.59,30.59,-3.723,12.58
"2023-12-23 00:30:00",1959,2023,357,30,0.9754668,"2023.9754668",7.301,3.041,8.16,-0.81,-0.42,-5.276,2.931,121.4,16.49,16.49,2.469,222.5,30.61,30.61,-3.707,12.58
"2023-12-23 00:45:00",1960,2023,357,45,0.9754952,"2023.9754952",7.301,3.041,8.16,-0.833,-0.437,-5.236,2.932,121.4,16.5,16.5,2.468,222.7,30.64,30.64,-3.675,12.56
"2023-12-23 01:00:00",1961,2023,357,100,0.9755237,"2023.9755237",7.301,3.042,8.16,-0.872,-0.459,-5.245,2.932,122,16.58,16.58,2.469,222.7,30.64,30.64,-3.638,12.57
"2023-12-23 01:15:00",1962,2023,357,115,0.9755521,"2023.9755522",7.301,3.042,8.16,-0.865,-0.455,-5.239,2.932,122.6,16.66,16.66,2.47,222.7,30.63,30.63,-3.619,12.58
"2023-12-23 01:30:00",1963,2023,357,130,0.9755806,"2023.9755806",7.301,3.042,8.16,-0.868,-0.455,-5.058,2.932,123.5,16.79,16.79,2.469,222.3,30.58,30.58,-3.574,12.57
"2023-12-23 01:45:00",1964,2023,357,145,0.975609,"2023.975609",7.301,3.042,8.16,-0.811,-0.42,-5.08,2.932,123.8,16.82,16.82,2.469,222.4,30.59,30.59,-3.523,12.57
"2023-12-23 02:00:00",1965,2023,357,200,0.9756375,"2023.9756375",7.301,3.042,8.16,-0.787,-0.407,-5.182,2.932,124.6,16.93,16.93,2.469,222.6,30.63,30.63,-3.525,12.57
"2023-12-23 02:15:00",1966,2023,357,215,0.975666,"2023.975666",7.301,3.043,8.16,-0.807,-0.422,-5.071,2.932,125.3,17.03,17.03,2.468,222.3,30.59,30.59,-3.518,12.57
